sound_code,pic_name,слово,sound,sound_trigger,метка_seq1,название категории,,pic_name,№_pic,pic,№_old,pic_code,pic_file,pic_trigger,quest1_a,quest1_a_sound_id,quest1_a_sound,quest1_a_trigger,ans,quest1_b,quest1_b_sound_id,quest1_b_sound,quest1_b_sound_trigger,quest2_b,quest2_b_sound_id,quest2_b_sound,ans,quest2_b_sound_trigger,ac_row,Дистракторы,dis_for_EE,dis_for_FM,Экспл_реал,FM_цель,FM_Экспл_реал,,Тропики,Огород,Тропики_короткие,Ogorod_short,,,,,,,Новые_понятия,,Известные_понятия,,,
298,ZF,Codis,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,ZF,_1,ZF_1,,2145,pics\\ZF_1.jpg,215,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,153,sound\\On_s_chashuykami.wav,да,804,2228,pics\\dis38.jpg,pics\\dis38.jpg,,,,pics\\Limon_1.jpg,,,,,,0.507583753,pics\\Limon_4.jpg,,,,0.20889349,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
298,ZF,Codis,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,ZF,_2,ZF_2,,2146,pics\\ZF_2.jpg,215,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,154,sound\\On_rozoviy.wav,нет,804,2189,pics\\dis33.jpg,pics\\dis33.jpg,,,,pics\\Limon_2.jpg,,,,,,0.470069035,pics\\Limon_5.jpg,,,,0.498502897,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
298,ZF,Codis,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,ZF,_3,ZF_3,,2147,pics\\ZF_3.jpg,215,,0,0,0,0,,291,sound\\Vot.wav,801,,155,sound\\Tonkiy_li_on.wav,нет,804,2173,pics\\dis37.jpg,pics\\dis37.jpg,,,,pics\\Limon_3.jpg,,,,,,0.116194431,pics\\Tomat_1.jpg,,,,0.059249891,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,ZF,Codis,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,ZF,_4,ZF_4,,2148,pics\\ZF_4.jpg,215,,0,0,0,0,,292,sound\\Eto.wav,801,,156,sound\\Celniy_li_on.wav,нет,804,2211,pics\\dis60.jpg,pics\\dis60.jpg,,,,pics\\Limon_4.jpg,,,,,,0.921259809,pics\\Banan_5.jpg,,,,0.831436422,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
297,ZF,Codis,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,ZF,_5,ZF_5,,2149,pics\\ZF_5.jpg,215,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,157,sound\\On_shershaviy.wav,да,804,2229,pics\\dis10.jpg,pics\\dis10.jpg,,,,pics\\Limon_5.jpg,,,,,,0.377579568,pics\\Peper_2.jpg,,,,0.674360729,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
298,ZF,Codis,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,ZF,_6,ZF_6,,2150,pics\\ZF_6.jpg,215,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,158,sound\\Zaostrin_li_on.wav,да,804,2179,pics\\dis20.jpg,pics\\dis20.jpg,,,,pics\\Limon_6.jpg,,,,,,0.78042593,pics\\Finik_5.jpg,,,,0.204729326,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,ZF,Codis,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,ZF,_7,ZF_7,,2151,pics\\ZF_7.jpg,215,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,159,sound\\On_rassipchatiy.wav,нет,804,2210,pics\\dis48.jpg,pics\\dis48.jpg,,,,pics\\Limon_7.jpg,,,,,,0.083660448,pics\\Tomat_4.jpg,,,,0.605815799,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
297,ZF,Codis,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,ZF,_8,ZF_8,,2152,pics\\ZF_8.jpg,215,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,160,sound\\Ochishen_li_on.wav,да,804,2182,pics\\dis30.jpg,pics\\dis30.jpg,,,,pics\\Limon_8.jpg,,,,,,0.973293549,pics\\Banan_1.jpg,,,,0.68271434,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1214,Ackee,Gonic,sound\\Gonic.wav,113,14,импл_новые_с_названием,импл_,Ackee,_1,Ackee_1,,2065,pics\\Ackee_1.jpg,208,,225,sound\\Sushenniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2059,pics\\Tomat_3.jpg,0,pics\\Tomat_3.jpg,,,pics\\Peper_1.jpg,,,,,,0.101786759,pics\\Tomat_3.jpg,,,pics\\Tomat_3.jpg,0.230379078,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1214,Ackee,Gonic,sound\\Gonic.wav,113,14,импл_новые_с_названием,импл_,Ackee,_2,Ackee_2,,2066,pics\\Ackee_2.jpg,208,,226,sound\\S_vetochkoy_li.wav,801,да,,0,0,0,,0,0,0,0,2032,pics\\Kokos_8.jpg,0,pics\\Kokos_8.jpg,,,pics\\Peper_2.jpg,,,,,,0.573550773,pics\\Kokos_8.jpg,,,pics\\Kokos_8.jpg,0.012275719,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1214,Ackee,Gonic,sound\\Gonic.wav,113,14,импл_новые_с_названием,импл_,Ackee,_3,Ackee_3,,2067,pics\\Ackee_3.jpg,208,,227,sound\\Rasskrit_li.wav,801,да,,0,0,0,,0,0,0,0,2025,pics\\Kokos_1.jpg,0,pics\\Kokos_1.jpg,,,pics\\Peper_3.jpg,,,,,,0.662727016,pics\\Kokos_1.jpg,,,pics\\Kokos_1.jpg,0.7363447,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1214,Ackee,Gonic,sound\\Gonic.wav,113,14,импл_новые_с_названием,импл_,Ackee,_4,Ackee_4,,2068,pics\\Ackee_4.jpg,208,,228,sound\\Pushistiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2017,pics\\Goroh_1.jpg,0,pics\\Goroh_1.jpg,,,pics\\Peper_4.jpg,,,,,,0.724477946,pics\\Goroh_1.jpg,,,pics\\Goroh_1.jpg,0.370913652,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1214,Ackee,Gonic,sound\\Gonic.wav,113,14,импл_новые_с_названием,импл_,Ackee,_5,Ackee_5,,2069,pics\\Ackee_5.jpg,208,,229,sound\\Kvadratniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2018,pics\\Goroh_2.jpg,0,pics\\Goroh_2.jpg,,,pics\\Peper_5.jpg,,,,,,0.718477268,pics\\Goroh_2.jpg,,,pics\\Goroh_2.jpg,0.83613533,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1214,Ackee,Gonic,sound\\Gonic.wav,113,14,импл_новые_с_названием,импл_,Ackee,_6,Ackee_6,,2070,pics\\Ackee_6.jpg,208,,230,sound\\Sklizskiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2043,pics\\Peper_3.jpg,0,pics\\Peper_3.jpg,,,pics\\Peper_6.jpg,,,,,,0.365914551,pics\\Peper_3.jpg,,,pics\\Peper_3.jpg,0.645409763,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1214,Ackee,Gonic,sound\\Gonic.wav,113,14,импл_новые_с_названием,импл_,Ackee,_7,Ackee_7,,2071,pics\\Ackee_7.jpg,208,,231,sound\\Uvyadshiy_li.wav,801,да,,0,0,0,,0,0,0,0,2015,pics\\Finik_7.jpg,0,pics\\Finik_7.jpg,,,pics\\Peper_7.jpg,,,,,,0.754848685,pics\\Finik_7.jpg,,,pics\\Finik_7.jpg,0.320473834,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1214,Ackee,Gonic,sound\\Gonic.wav,113,14,импл_новые_с_названием,импл_,Ackee,_8,Ackee_8,,2072,pics\\Ackee_8.jpg,208,,232,sound\\Raznocvetniy_li.wav,801,да,,0,0,0,,0,0,0,0,2029,pics\\Kokos_5.jpg,0,pics\\Kokos_5.jpg,,,pics\\Peper_8.jpg,,,,,,0.631382779,pics\\Kokos_5.jpg,,,pics\\Kokos_5.jpg,0.157128541,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1215,Ake,Todis,sound\\Todis.wav,114,15,экспл_новые_с_названием,экспл,Ake,_1,Ake_1,,2073,pics\\Ake_1.jpg,209,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,105,sound\\On_imeet_myakot.wav,да,804,2216,pics\\dis59.jpg,pics\\dis59.jpg,,,,pics\\Redis_1.jpg,,,,,,0.027356954,pics\\Tomat_7.jpg,,,,0.857949419,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1215,Ake,Todis,sound\\Todis.wav,114,15,экспл_новые_с_названием,экспл,Ake,_2,Ake_2,,2074,pics\\Ake_2.jpg,209,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,106,sound\\Prodolgovatiy_li_on.wav,да,804,2213,pics\\dis49.jpg,pics\\dis49.jpg,,,,pics\\Redis_2.jpg,,,,,,0.70034109,pics\\Goroh_4.jpg,,,,0.697118864,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1215,Ake,Todis,sound\\Todis.wav,114,15,экспл_новые_с_названием,экспл,Ake,_3,Ake_3,,2075,pics\\Ake_3.jpg,209,,0,0,0,0,,291,sound\\Vot.wav,801,,107,sound\\Pyatnistiy_li_on.wav,нет,804,2223,pics\\dis15.jpg,pics\\dis15.jpg,,,,pics\\Redis_3.jpg,,,,,,0.562506828,pics\\Limon_1.jpg,,,,0.336669159,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1215,Ake,Todis,sound\\Todis.wav,114,15,экспл_новые_с_названием,экспл,Ake,_4,Ake_4,,2076,pics\\Ake_4.jpg,209,,0,0,0,0,,292,sound\\Eto.wav,801,,108,sound\\On_s_kozhuroy.wav,да,804,2180,pics\\dis4.jpg,pics\\dis4.jpg,,,,pics\\Redis_4.jpg,,,,,,0.291474103,pics\\Redis_4.jpg,,,,0.544873006,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1215,Ake,Todis,sound\\Todis.wav,114,15,экспл_новые_с_названием,экспл,Ake,_5,Ake_5,,2077,pics\\Ake_5.jpg,209,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,109,sound\\Fioletoviy_li_on.wav,да,804,2178,pics\\dis34.jpg,pics\\dis34.jpg,,,,pics\\Redis_5.jpg,,,,,,0.035979257,pics\\Tomat_6.jpg,,,,0.975786811,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1215,Ake,Todis,sound\\Todis.wav,114,15,экспл_новые_с_названием,экспл,Ake,_6,Ake_6,,2078,pics\\Ake_6.jpg,209,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,110,sound\\On_s_dolkami.wav,нет,804,2191,pics\\dis26.jpg,pics\\dis26.jpg,,,,pics\\Redis_6.jpg,,,,,,0.937941348,pics\\Banan_4.jpg,,,,0.1796167,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1215,Ake,Todis,sound\\Todis.wav,114,15,экспл_новые_с_названием,экспл,Ake,_7,Ake_7,,2079,pics\\Ake_7.jpg,209,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,111,sound\\On_visushenniy.wav,нет,804,2222,pics\\dis14.jpg,pics\\dis14.jpg,,,,pics\\Redis_7.jpg,,,,,,0.72587142,pics\\Finik_8.jpg,,,,0.36764992,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1215,Ake,Todis,sound\\Todis.wav,114,15,экспл_новые_с_названием,экспл,Ake,_8,Ake_8,,2080,pics\\Ake_8.jpg,209,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,112,sound\\Myatiy_li_on.wav,нет,804,2232,pics\\dis13.jpg,pics\\dis13.jpg,,,,pics\\Redis_8.jpg,,,,,,0.146875358,pics\\Redis_8.jpg,,,,0.247402825,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,Finger,Pemat,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Finger,_1,Finger_1,,2081,pics\\Finger_1.jpg,210,,241,sound\\Vityanut_li.wav,801,да,,0,0,0,,0,0,0,0,2049,pics\\Redis_1.jpg,0,pics\\Redis_1.jpg,,,pics\\Tomat_1.jpg,,,,,,0.30936515,pics\\Redis_1.jpg,,,pics\\Redis_1.jpg,0.871015167,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
298,Finger,Pemat,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Finger,_2,Finger_2,,2082,pics\\Finger_2.jpg,210,,242,sound\\Nadloman_li.wav,801,да,,0,0,0,,0,0,0,0,2046,pics\\Peper_6.jpg,0,pics\\Peper_6.jpg,,,pics\\Tomat_2.jpg,,,,,,0.347556388,pics\\Peper_6.jpg,,,pics\\Peper_6.jpg,0.003162483,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,Finger,Pemat,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Finger,_3,Finger_3,,2083,pics\\Finger_3.jpg,210,,243,sound\\Volnistiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2048,pics\\Peper_8.jpg,0,pics\\Peper_8.jpg,,,pics\\Tomat_3.jpg,,,,,,0.335144988,pics\\Peper_8.jpg,,,pics\\Peper_8.jpg,0.565931307,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
298,Finger,Pemat,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Finger,_4,Finger_4,,2084,pics\\Finger_4.jpg,210,,244,sound\\Buriy_li.wav,801,да,,0,0,0,,0,0,0,0,2051,pics\\Redis_3.jpg,0,pics\\Redis_3.jpg,,,pics\\Tomat_4.jpg,,,,,,0.291700111,pics\\Redis_3.jpg,,,pics\\Redis_3.jpg,0.053843115,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,Finger,Pemat,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Finger,_5,Finger_5,,2085,pics\\Finger_5.jpg,210,,245,sound\\Vizhatiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2028,pics\\Kokos_4.jpg,0,pics\\Kokos_4.jpg,,,pics\\Tomat_5.jpg,,,,,,0.638678714,pics\\Kokos_4.jpg,,,pics\\Kokos_4.jpg,0.865509175,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
298,Finger,Pemat,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Finger,_6,Finger_6,,2086,pics\\Finger_6.jpg,210,,246,sound\\Obemniy_li.wav,801,да,,0,0,0,,0,0,0,0,2034,pics\\Limon_2.jpg,0,pics\\Limon_2.jpg,,,pics\\Tomat_6.jpg,,,,,,0.557309152,pics\\Limon_2.jpg,,,pics\\Limon_2.jpg,0.37949182,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,Finger,Pemat,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Finger,_7,Finger_7,,2087,pics\\Finger_7.jpg,210,,247,sound\\Pustoy_li.wav,801,нет,,0,0,0,,0,0,0,0,2055,pics\\Redis_7.jpg,0,pics\\Redis_7.jpg,,,pics\\Tomat_7.jpg,,,,,,0.18320984,pics\\Redis_7.jpg,,,pics\\Redis_7.jpg,0.872418641,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
298,Finger,Pemat,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Finger,_8,Finger_8,,2088,pics\\Finger_8.jpg,210,,248,sound\\Beliy_li.wav,801,нет,,0,0,0,,0,0,0,0,2022,pics\\Goroh_6.jpg,0,pics\\Goroh_6.jpg,,,pics\\Tomat_8.jpg,,,,,,0.686961805,pics\\Goroh_6.jpg,,,pics\\Goroh_6.jpg,0.472028832,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
